title,longitude,latitude,coord_type,view_count,going_count,gone_count,scene_layer,score,tags,desc,star,ak,geotable_id
千山,123.11642,41.00509296,3,310429,285,1209,5,31,yazhou zhongguo liaoning anshan 2001 1017 4021 4005 4006 4007 4014 3012 2109 7001 7003 7006 7005 503,千山美景，山上的空气非常好，是个不错的地方。爬山很过瘾。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
满洲里,117.480058,49.587708,3,310318,282,2135,4,27,yazhou zhongguo neimenggu hulunbeier 2001 4007 4014 3007 3003 3004 3017 3029 3031 7001 500,呼伦湖仿若蓝宝石般镶嵌在呼伦贝尔草原上，那是满洲里人的骄傲。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
太平山,114.161363,22.274484,3,309033,171,378,6,23,yazhou zhongguo xianggang 2001 1007 7001 7003 7006 7005 503,灯光灿烂，视野非常好，而且山顶可以将香港的壮丽美景尽收眼底。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
太姥山,120.198167,27.10823202,3,308568,263,226,6,40,yazhou zhongguo fujian ningde fuding 3014 2001 1017 1020 7001 7005 503,太姥山挺立于东海之滨，三面临海，一面背山。北望雁荡山，西眺武夷山。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
九如山瀑布群,117.305247,36.4932049,3,308537,546,535,6,25,yazhou zhongguo shandong jinan 2001 1008 7001 7003 7006 7005 503,九如山瀑布很壮观，清新的空气扑面而来，而且树木茂密。环境不错。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
灵山,120.110476,31.437393,3,308431,201,319,6,31,yazhou zhongguo jiangsu wuxi 3014 4020 4025 2001 1017 1018 3015 3018 3020 4013 4014 4015 4019 4021 4022 4023 7001 7003 7006 503,空气很清新，山水秀美，但是很不错的地方，梵宫很漂亮。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
沙坡头,105.010609,37.47778295,3,307137,228,1474,5,20,yazhou zhongguo ningxia zhongwei 2001 7004 7001 7005 503,旅游区的主要看点就是沙坡头，这里是一望无际、烟波浩渺的大沙漠。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
埃及,31.223145,30.050077,3,306442,653,627,2,32,feizhou 3005 2010 1005 1015 6012 4017 4018 4001 4002 4012 4016 3010 3001 3002 2121 3003 3004 3007 3008 3017 3023 3024 3029 4009 4010 4011 4015 4027 6010 6006 4019 6008 6004 4003 4004 4005 4006 4007 508,美丽的尼罗河畔，古埃及人给我们留下了宏伟的金字塔、神秘的狮身人面像和古代神庙，埃及文明的古老画卷像是施了魔法，令人欲罢不能。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
雅安,103.00217,29.994211,3,306218,174,3549,4,20,yazhou zhongguo sichuan 2001 1001 6002 4021 4017 4019 6008 6004 4013 1021 3020 3024 3013 2111 3002 3017 6010 4018 6006 4001 4002 4003 4004 4005 4006 4007 500,山水相间的城市，碧茶飘香的城市，因大熊猫而名扬四海的城市。雅安，优雅而安宁。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
东方绿舟,121.015977,31.10786885,3,304923,331,525,6,9,yazhou zhongguo shanghai 3033 4020 4025 2001 3003 4013 4014 4015 4019 4021 4022 4023 1021 7003 7006 7005 508,空气清新，服务也很好。小朋友玩的东西挺多的，烧烤也不错。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
西关古老大屋,113.242575,23.12543501,3,304881,421,215,6,21,yazhou zhongguo guangdong guangzhou 2001 7001 504,西关是广州的旧称，这一带拥有典型的传统旧屋，这些老屋过去多是豪门富商的住宅，高大明亮、装饰精美。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
留园,120.598937,31.32172285,3,303814,162,470,6,20,yazhou zhongguo jiangsu suzhou 2001 7001 7003 7006 7005 507,清净的环境给人一个更好的发现美的机会，门票很实惠，很经典的苏州园林。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
蓬莱阁,120.760473,37.832147,3,303572,280,356,6,40,yazhou zhongguo shandong yantai penglai 2001 7001 7003 7006 7005 508,整个古建筑群亭台楼阁分布得宜，寺庙园林交相辉映，因势布景，协调壮观。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
平江路,120.6412739,31.31531994,3,303140,246,499,6,20,yazhou zhongguo jiangsu suzhou 2001 7001 504,苏州一条历史攸久的经典水巷，保留了“水陆并行，河街相邻”的历史格局。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
延吉,129.513662,42.906871,3,302177,215,2187,4,40,yazhou zhongguo jilin yanbian 2001 2109 3009 7001 500,对于热爱朝鲜美食的人，这里是不可错过的吃货胜地；对于留恋山清水秀的人，群山部落的风景同样令人心驰神往。这就是长白山脚下的小城，延吉。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
三亚湾,109.467336,18.27774102,3,302158,151,388,6,22,yazhou zhongguo hainan sanya 2001 1005 7001 7002 7003 7006 7005 502,三亚湾的夕阳是最美的，广阔的海洋。一番独特的享受。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
淄博,118.063158,36.795206,3,301676,267,4132,4,18,yazhou zhongguo shandong 2001 4021 6014 4023 4018 4019 6008 4001 4002 4003 4004 4005 4007 4022 4008 4010 4014 4015 4016 6018 4009 1001 4027 6012 4017 6010 6006 6004 4006 500,听聊斋故事幻异曲折，看齐国故都旧貌新颜，在淄博，感受历史文化与现代工业的完美融合。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
钱塘江,120.1564925,30.13980407,3,300970,244,399,6,21,yazhou zhongguo zhejiang hangzhou 2001 1011 7001 503,钱塘江潮水很壮观，看着宽阔的江面，而且吹着风很舒服。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
平潭,119.796924,25.504349,3,300453,234,493,5,36,yazhou zhongguo fujian fuzhou 2001 1009 2115 7001 500,形似神兽麒麟的岛屿“舞动”在台湾海峡，那就是平潭县主要岛屿。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
平乐古镇,103.342668,30.35051296,3,300367,296,219,6,13,yazhou zhongguo sichuan chengdu qionglai 2001 1002 7001 7003 7006 7005 501,是中国的历史文化名镇。在夜色中漫步淳朴的街道和古镇，十分惬意的事情。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
天门山,110.482095,29.07241199,3,299079,244,251,6,37,yazhou zhongguo hunan zhangjiajie 2001 1017 7001 7005 503,天门山景观很壮观，领略大自然的鬼斧神工，但是玻璃栈道很惊险。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
悉尼,151.207092,-33.8689,3,299030,213,684,4,40,dayangzhou aodaliya xinnanweiershi 3026 2007 1005 4018 4001 4002 4011 4012 4015 4016 3010 3003 2121 3025 1001 4027 6012 4017 6010 6006 4019 6008 6004 4003 4004 4005 4006 4007 500,依山靠海的悉尼是大自然的恩赐，如一位婀娜多姿的超级名模，慵懒的海湾以及充满传奇色彩的海滩走秀，成为名符其实的南半球纽约。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
滨江道,117.201473,39.125176,3,298310,182,598,6,21,yazhou zhongguo tianjin 2001 7003 7006 504,滨江道商业街是天津市最繁华的商业街之一。很适合逛街和购物。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
张家口,114.887458,40.835646,3,296443,176,3454,4,16,yazhou zhongguo hebei 2001 4015 3012 3017 4009 1001 500,有青山绿水，也有大漠孤烟，走进张家口，感受这份苍劲。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
阳江,111.997851,21.87742,3,296337,205,2475,4,15,yazhou zhongguo guangdong 2001 1005 1020 3003 3009 4013 4014 4015 4016 4017 4019 4021 4022 1001 500,以景观美的优质滨海沙滩为代表，加上阳春旖旎的喀斯特峰林、溶洞风光，多样的旅游资源使阳江成为了度假胜地。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
吉林市,126.544997,43.852021,3,293594,161,4499,4,15,yazhou zhongguo jilin 2001 1016 2109 3003 3012 3029 4001 4002 4011 4012 4016 4017 1001 4027 6012 500,中国唯一一个与省重名的城市，环绕的群山和回转的松花江水，使吉林形成“四面青山三面水，一城山色半城江”的天然美景。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
吐鲁番,89.185964,42.942435,3,291721,189,3409,4,22,yazhou zhongguo xinjiang 3017 2001 4013 3007 2112 3003 3008 3031 1001 3009 500,吐鲁番像一个宝盆，装满了甜蜜的葡萄和美景。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
大亚湾,114.6911685,22.47417866,3,291370,251,1049,5,27,yazhou zhongguo guangdong guangdonghuizhou 4020 4024 4025 2001 1005 1020 4003 3002 3003 3008 3009 4013 4014 4015 4016 4019 4021 4022 4023 4004 4005 4006 4007 4008 4009 4010 4011 4012 7001 7003 7006 502,大亚湾位于广东惠州，海水清澈，沙滩绵延，是岛屿千姿百态的“海上小桂林”。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
防城港,108.352294,21.701579,3,289955,146,1360,4,17,yazhou zhongguo guangxi 2001 1005 2117 1001 500,以“边、海、山”为主丰富多彩的旅游资源，拥有京、壮、瑶等多民族汇聚的浓厚地域特色，这里是风情万种的防城港。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
包头,109.842789,40.666385,3,289846,175,3921,4,22,yazhou zhongguo neimenggu 3017 2001 3012 1001 500,这里没有喧嚣和纷扰，空气比较清新，宽广的草原。草原很美。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
石景山游乐园,116.215486,39.91749607,3,289806,542,628,6,10,yazhou zhongguo beijing 4020 4024 4025 4026 2001 3002 3003 4014 4015 4016 4017 4021 4022 4023 4027 1021 507,总体不错，春节庙会吃的东西挺多。门票很便宜，票价合适，活动好玩。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
共青森林公园,121.558011,31.32649787,3,288869,394,516,6,12,yazhou zhongguo shanghai 2001 1007 7003 7006 7005 507,经济实惠又好玩，在杨浦区，比较远的一个公园，但风景不错。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
莆田,119.007304,25.458107,3,288393,134,2429,4,21,yazhou zhongguo fujian 2001 1004 2115 1001 500,一边品尝荔枝的鲜美，一边走近神秘的妈祖文化，在自然中赏美景，在生活中听出戏，这里是莆田。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
岘港,108.214791,16.053567,3,287774,137,105,4,30,yazhou yuenan 3028 2002 1005 4022 6014 3011 4023 4027 6012 4017 6010 4018 6006 4019 6008 6004 4001 4002 4003 4004 4005 4006 4007 500,阳光地带，被誉为东方夏威夷，现代文明与自然的完美结合，美国国家地理评的全球五十个不得不去的地方之一。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
菽庄花园,118.0758912,24.44517934,3,285650,109,342,6,25,yazhou zhongguo fujian xiamen gulangyu 2001 7001 7005 508,既有江南园林的精巧，又有波涛汹涌的壮观。空气挺清新的，美景相互映衬。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
云冈石窟,113.139459,40.11718907,3,285553,232,4191,5,33,yazhou zhongguo shanxi datong 4020 4003 4017 4018 4019 4024 4025 4026 2001 1018 6010 6006 6008 3007 3008 4005 4001 4002 4004 4006 4007 4008 4009 4010 4011 4012 4013 4014 4015 4016 4021 4022 4023 4027 7001 7003 7006 7005 504,云冈石窟的造像气势宏伟，内容丰富多彩，堪称公元5世纪中国石刻艺术之冠。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
日喀则,88.876581,29.27862,3,284370,286,3017,4,24,yazhou zhongguo xizang 2001 4007 4009 4014 4015 3013 2110 3004 500,以珠穆朗玛峰为首的冰峰雪山，风景秀丽的原始森林带，交相辉映的神山、圣湖、草原，充满神秘、传奇色彩的名寺古刹，独具特色的后藏人文风习，交织成这个“最好的庄园”。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
星光大道,114.187927,22.29859501,3,284219,192,481,6,31,yazhou zhongguo xianggang 2001 7001 7003 7006 508,星光大道上看维多利亚港的景色绝对一流啊，看维多利亚港的好位置。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
长影世纪城,125.453306,43.77939712,3,283327,368,390,6,36,yazhou zhongguo jilin changchun 2001 7001 7003 7006 7005 504,东方好莱坞，其娱乐性、刺激性有别于其它主题公园。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
赣州,114.937346,25.842695,3,283302,165,2327,4,21,yazhou zhongguo jiangxi 2001 2116 1001 500,亲近赣州，品味宋城神韵，领略客家风情，重温红色经典，回归自然山水。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
圣淘沙,103.826394,1.25435,3,283277,62,1014,4,40,yazhou xinjiapo 2002 3010 3003 2121 500,沙滩十分漂亮，风光旖旎。小岛延续了新加坡“花园城市”的味道。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
威尼斯人度假村,113.5718583,22.1504924,3,283011,155,330,6,30,yazhou zhongguo aomen 2001 7001 7003 7006 7005 508,澳门最美的赌场酒店，十分有特色，风景也很好，去看看逛逛还是不错的啦。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
江门,113.079562,22.592736,3,282160,89,3047,4,20,yazhou zhongguo guangdong 2001 6012 4017 6010 4018 6006 4001 4002 4003 4005 4008 4010 4011 4012 4014 4015 4016 3015 1001 4027 4019 6008 6004 4004 4006 4007 500,碉楼、海鲜、温泉、阳光沙滩……感官的享受可以一起满足，江门，充满小鸟爱意的天堂。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
乔家大院,112.446017,37.41122596,3,282066,288,2637,6,40,yazhou zhongguo shanxi jinzhong qixian 2001 1018 3003 7001 7003 7006 7005 504,建筑雕梁画栋十分精美，保存最完整的晋商大院，典型古晋大户的建筑风格。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
解放碑,106.580571,29.564408,3,281587,138,589,6,23,yazhou zhongguo chongqing 2001 7001 504,重庆最繁荣的商务圈，最靓丽的风景是在马路边观望重庆美女。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
尖沙咀,114.1834076,22.30121812,3,281212,134,439,6,20,yazhou zhongguo xianggang xianggangjiulong 2001 7001 7003 7006 508,要买大品牌的话一定要去尖沙咀，购物逛街便利，而且尖沙咀特别热闹。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
普达措,99.91451001,27.80747303,3,279602,246,424,6,29,yazhou zhongguo yunnan diqing xianggelila 2001 1009 7001 7003 7006 7005 507,普达措国家森林公园特别漂亮，空气非常清新。香格里拉最美的地方。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
本溪,123.761964,41.301996,3,279571,113,2753,4,14,yazhou zhongguo liaoning 2001 2109 1001 500,关门山中”枫“景迷人，地下水洞中探险遇奇。看看世界最小的本溪湖，寻觅高句丽民族的发祥地。这里就是美丽的本溪。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
南非,18.424072,-33.912594,3,279237,224,501,2,26,feizhou 3005 2010 1005 1020 3008 508,草原上看奔跑的生灵，海滩上追逐海浪的自由，最壮观的花团锦簇，带你感受从自然生态保护区到广袤的原野，从动物景观到植物景观的壮阔。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
缅甸,96.37207,21.391705,3,278633,217,737,2,1,yazhou 3005 2002 1005 1018 1020 3010 3002 3003 3004 3008 3024 4001 4002 4003 4004 4010 4011 4012 4013 4016 4017 4018 4019 508,深受印度文化影响的缅甸是一个位于东南亚的国家，密林环绕、山涧流水，目前还未全部对外开放，所以探索这一文明古国会惊喜不断。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
大三巴牌坊,113.5524908,22.20069981,3,277096,156,399,6,30,yazhou zhongguo aomen 2001 3022 7001 505,澳门必去的景点，很多小街很热闹，从残存的外墙可以想象当年建筑的雄伟。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
岭南印象园,113.4118787,23.04145445,3,275894,295,275,6,18,yazhou zhongguo guangdong guangzhou 2001 7003 7006 7005 508,空气很新鲜，总体不错，而且环境很好。享受各种美食，很适合拍照。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
台儿庄,117.747047,34.56318599,3,275254,200,198,6,28,yazhou zhongguo shandong zaozhuang 2001 7001 7003 7006 7005 508,中华民族扬威不屈之地，优美的风景，舒适的环境，可以乘着小舟游遍全城。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
塞舌尔,55.441818,-4.61347,3,275120,386,223,2,25,feizhou 3028 2010 1005 3001 2121 3011 1004 508,号称最奢侈的度假圣地之一，来这里手抱国宝海椰子，呼吸栀子花的香气，体验这座印度洋岛国的神秘。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
鄂尔多斯,109.789611,39.61735,3,274726,217,2780,4,28,yazhou zhongguo neimenggu 2001 1006 4007 4014 3007 1001 500,茫茫大漠不变亘古情怀，悠悠驼铃穿越古今桑海，悠扬的马头琴声中，鄂尔多斯正欢歌期待远方朋友的到来。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
春熙路,104.082568,30.659735,3,273487,168,760,6,18,yazhou zhongguo sichuan chengdu 2001 7003 7006 508,成都最具代表性、最繁华的商业步行街。各类餐厅玲琅满目，购物也不错。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
黔东南,107.977304,26.588127,3,272051,260,2112,4,19,yazhou zhongguo guizhou 3005 2001 6002 4019 6008 2118 3002 3003 3004 3007 3008 3009 3017 3018 3021 3024 3031 4006 4007 4008 4009 4010 4014 4015 6004 4001 4002 4003 4004 4005 500,鼓楼、风雨桥、干栏式吊脚楼、碧清的都柳江和榕江、一个个鳞次栉比的寨子，这里的风景不震撼，但值得细细品味。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
浙西大峡谷,119.128199,30.1960961,3,270099,275,238,6,40,yazhou zhongguo zhejiang hangzhou linan 2001 1012 1020 7001 7003 7006 7005 503,"浙西大峡谷是""峡谷最长；植被保护最好；山水风光最佳。",5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
千佛山,117.041792,36.64473692,3,270064,168,383,6,26,yazhou zhongguo shandong jinan 2001 1017 7001 7003 7006 7005 508,锻炼身体比较方便，可享受爬山的快乐，但是很多小景点全要加收门票。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
观前街,120.6320055,31.31708139,3,269856,170,587,6,19,yazhou zhongguo jiangsu suzhou 2001 7003 7006 506,观前商业街是比较现代化的一条商业街，很热闹的步行街啊。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
第一海水浴场,120.348123,36.0634849,3,269794,253,510,6,14,yazhou zhongguo shandong qingdao 2001 508,自然条件属于世界一流的，白天阳光太强。风景还不错哦，很好的地方。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
湖北省博物馆,114.371479,30.56838789,3,267583,278,424,6,22,yazhou zhongguo hubei wuhan 2001 7001 7003 7006 507,世界上最庞大的青铜乐器曾侯乙编钟、中国冷兵器时代的翘楚之作越王勾践剑珍藏于此。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
三峡大坝,111.059414,30.84103083,3,267039,275,2527,6,40,yazhou zhongguo hubei yichang 2001 7001 7003 7006 7005 503,当今世界上最大水利枢纽工程，600公里的水库，成为世界罕见的新景观。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
天水,105.718822,34.592878,3,266900,209,2331,4,23,yazhou zhongguo gansu 2001 6002 4021 4019 6008 6004 4013 1021 3024 1001 4001 4002 4003 4004 4005 4006 4007 3018 500,天上之水，留下各种清泉与溪流的自然美景。自古是丝绸之路必经之地，留下许多文化古迹。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
朝阳公园,116.488022,39.95042807,3,265562,320,478,6,10,yazhou zhongguo beijing 2001 7003 7006 7005 507,还算不错的一个公园，交通很方便，是一处以园林绿化为主的大型文化休憩。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
凤凰山,124.078062,40.403008,3,264290,233,183,6,23,yazhou zhongguo liaoning dandong 2001 7001 7003 7006 503,唐太宗赐名之山，庙宇古刹密布。秀美山岳风光、独特宗教人文景观。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
伊犁,81.3266,43.928897,3,263427,502,1663,4,20,yazhou zhongguo xinjiang 2001 4004 4006 4027 3007 3018 2112 1001 4021 4005 4007 500,不到新疆，不知中国之大；不到伊犁，不知新疆之美。她的“绿”，在万顷荒漠中愈加显得绚丽耀眼，令人神弛。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
泰州,119.918744,32.465331,3,263398,118,3033,4,17,yazhou zhongguo jiangsu 2001 2114 1001 500,泰州市地处江苏省中部、长江沿岸，为长三角经济区16座中心城市之一，有凤凰城的美誉、“水陆要津，咽喉据郡”之称。泰州具有2100多年的历史，秦称海阳，汉称海陵，州建南唐，文昌北宋，兼融吴楚越之韵，汇聚江淮海之风。千百年来，风调雨顺，安定祥和，被誉为祥瑞福地、祥泰之州。泰州已进入国家卫生城市、国家环保模范城市、中国优秀旅游城市、全国双拥模范城市和中国宜居城市行列，也是江苏省历史文化名城、江苏省文明城市、江苏省园林城市。泰州是江苏省历史文化名城，有着2100多年的历史。泰州旅游资源丰富。泰州旅游景点包括有人文景观、自然生态景观、红色旅游景点，以及民俗节庆活动等。泰州旅游景点有千年古刹光孝寺、施耐庵陵园、郑板桥故居、梅兰芳公园等人文景观，是泰州历史文化的瑰宝。有溱湖风景区、里下河水乡湿地、泰兴银杏群落森林公园、引江河国家水利风景区等自然生态景观；有黄桥战役纪念馆、海军诞生地旧址及纪念馆等红色旅游景点；更有享有“溱潼会船甲天下”美称的中国溱潼会船节、梅兰芳京剧艺术节、郑板桥艺术节等民俗节庆活动。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
加拿大,-75.698194,45.411572,3,262099,393,868,2,27,beimeizhou 2008 1005 1016 1020 4027 2121 3007 3008 3012 3017 508,巍峨的高山，雄浑的高原，富饶的谷地，众多的湖泊以及纵横交错的河流与星罗棋布的岛屿一起构成了加拿大神奇、独特而别具魅力的自然风光。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
外伶仃岛,114.045374,22.10438503,3,261650,342,232,6,31,yazhou zhongguo guangdong zhuhai 2001 1004 7001 7003 7006 7005 502,外伶仃岛的沙滩很平很美的，石奇水美、优雅恬静，名闻遐迩；岛上冬无寒。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
慕田峪长城,116.57035,40.437612,3,261379,391,285,6,31,yazhou zhongguo beijing huairou 3014 3033 4020 4025 2001 1018 1020 3008 4005 4004 4006 4007 4008 4009 4010 4013 4014 4015 4019 4021 4022 4023 7001 7005 504,新北京十六景之一，万里长城的精华所在，构筑有着独特的风格。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
越秀公园,113.2680386,23.1483516,3,261210,196,486,6,20,yazhou zhongguo guangdong guangzhou 2001 7001 7003 7006 507,越秀山以西汉时南越王赵佗曾在山上建“朝汉台”而得名，著名古迹镇海楼。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
拉市海,100.151471,26.86971994,3,259387,182,478,6,15,yazhou zhongguo yunnan lijiang 2001 1009 7001 7005 503,如镜的湖面倒映着玉龙雪山，越冬水鸟安然栖息，构成高原湿地特有的气息。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
皮皮岛,98.775656,7.743483,3,257053,128,502,5,30,yazhou taiguo pujidao 2002 1004 3001 2121 7001 7005 502,这是一个深受阳光眷宠的地方，柔软洁白的沙滩，宁静碧蓝的海水。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
恩施大峡谷,109.201238,30.41129897,3,256295,292,170,6,40,yazhou zhongguo hubei enshi 2001 1012 7001 7005 503,自然风光特好，峡谷还是蛮壮观的。人特别多，二期开发的很好玩。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
蝴蝶泉,100.095577,25.913585,3,255879,120,245,6,21,yazhou zhongguo yunnan dali 2001 7001 7005 507,蝴蝶泉旁蝴蝶聚集，舞出盛会，一汪清泉倒映出万树竞绿。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
罗平,104.308703,24.884679,3,255514,214,765,4,40,yazhou zhongguo yunnan qujing 3018 2001 4022 6014 4023 4018 6006 4019 4002 4003 4016 6018 3013 3031 4027 6012 4017 6010 6008 6004 4001 4004 4005 4006 4007 7001 501,罗平的油菜花是全中国最壮观的油菜花，秋天去是最好的季节。美丽的风景。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
佛罗伦萨,11.256886,43.768739,3,255118,261,791,4,20,ouzhou yidali tuosikana 3026 2006 1018 3010 3001 2121 3023 3025 1001 500,徐志摩笔下的“翡冷翠”之城，艺术爱好者的天堂，倘佯在城中，就仿佛进入到了一个以文艺复兴为主题的巨大博物馆。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
三峡人家,111.167699,30.78601483,3,254847,316,261,6,25,yazhou zhongguo hubei yichang 2001 7001 7003 7006 7005 503,5A风景区，走进峡江吊脚楼，峡江妹子载歌载舞，手中的红绣球飘飘欲落。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
圣托里尼岛,25.461508,36.393156,3,254714,551,119,4,35,ouzhou xila 2006 1004 2121 500,这里有世界上最美的日落，最壮阔的海景，这里蓝白相间的色彩天地是是摄影家的天堂，在这里，你可以是诗人，也可以是画家，也可以是最幸福的公主，这里是蓝与白的天堂。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
虎跳峡,100.1207351,27.19502369,3,254457,178,5551,5,0,yazhou zhongguo yunnan diqing xianggelila 2001 4018 4001 4002 4003 4004 4006 4011 4014 4015 4016 3013 3001 3002 6006 4019 6008 6004 4005 4007 7005 503,气势非凡的虎跳峡，水流湍急，以险闻名天下，是中国最深的峡谷之一。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
乐亭,118.912517,39.4256391,3,253660,183,193,4,36,yazhou zhongguo hebei tangshan 2001 4008 4014 1004 4009 4010 4011 4012 4013 1001 4015 4016 1002 7001 500,一个容易被读错名字的唐山县城，却诞生了包括李大钊在内的诸多文人墨客，淳朴的乐亭人吟唱着富有乡土气息的乐亭大鼓。,3,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
长沙世界之窗,113.058971,28.24039597,3,253573,237,241,6,17,yazhou zhongguo hunan changsha 2001 7001 507,它将刺激的游乐项目和世界各国的历史遗迹，融为一体。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
南山竹海,119.5396593,31.18150044,3,253104,232,252,6,27,yazhou zhongguo jiangsu changzhou liyang 2001 7001 7003 7006 7005 508,空气非常清新，溪水清澈。山上值得看的东西很多，可以乘坐索道和缆车。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
镜泊湖,128.973946,44.04988215,3,252614,269,865,5,34,yazhou zhongguo heilongjiang mudanjiang 2001 1009 2109 7001 7003 7006 7005 503,镜泊湖蜿蜒曲折，湖中大小岛屿星罗棋布，而最著名的湖中八大景，犹如八颗光彩照人的明珠镶嵌在这条在万绿丛中的缎带上。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
锦绣中华,113.9944032,22.53701299,3,252563,145,223,6,23,yazhou zhongguo guangdong shenzhen 2001 7001 7003 7006 7005 507,服务很好，空气也不错，微缩景观也很好看。环境还不错，总体满意。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
台中,120.9375,24.240704,3,251415,67,2281,4,12,yazhou zhongguo taiwan 2001 2108 1001 3009 500,轻松的氛围、热情的当地人、舒爽宜人的环境，台中的迷人在于她的人情味和那股恬淡闲散的劲儿。台湾之心是台中，多情又小资。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
